Player_Name,Nation,Pos,Team,League,M_played,Starting_11,Minutes_Played,Goals,Assists,Goals_Assists,Goals_non_Penalty,Penalty_Goals,Yellow_Cards,Red_Cards
Bryan Mbeumo,CMR,FW,Brentford,eng_premier_league,28,28,2514,15,4,19,11,4,2,0
James Mcatee,ENG,"MF,FW",Manchester City,eng_premier_league,10,0,130,2,0,2,2,0,0,0
Kasey McAteer,IRL,"FW,MF",Leicester City,eng_premier_league,11,4,386,0,1,1,0,0,1,0
Oliver McBurnie,SCO,FW,Las Palmas,es_la_liga,23,11,1058,0,5,5,0,0,0,0
Alex McCarthy,ENG,GK,Southampton,eng_premier_league,5,5,450,0,0,0,0,0,0,0
John McGinn,SCO,"MF,FW",Aston Villa,eng_premier_league,25,22,1777,0,3,3,0,0,6,0
Scott McKenna,SCO,DF,Las Palmas,es_la_liga,21,20,1746,0,0,0,0,0,5,1
Weston McKennie,USA,"MF,DF",Juventus,it_serie_a,22,18,1553,2,3,5,2,0,2,0
Mark McKenzie,USA,DF,Toulouse,fr_ligue_1,23,22,1930,1,0,1,1,0,1,0
Dwight McNeil,ENG,"MF,FW",Everton,eng_premier_league,13,13,1140,3,3,6,3,0,1,0
Scott McTominay,SCO,MF,Manchester Utd,eng_premier_league,2,0,19,0,0,0,0,0,0,0
Scott McTominay,SCO,MF,Napoli,it_serie_a,25,24,2149,6,2,8,6,0,3,0
Jakov Medić,CRO,DF,Bochum,de_bundesliga,18,13,1249,1,0,1,1,0,2,0
Facundo Medina,ARG,DF,Lens,fr_ligue_1,21,21,1824,0,1,1,0,0,9,1
Ben Mee,ENG,DF,Brentford,eng_premier_league,6,2,177,0,0,0,0,0,2,0
Jayden Meghoma,ENG,DF,Brentford,eng_premier_league,1,0,5,0,0,0,0,0,0,0
Henrik Meister,DEN,FW,Rennes,fr_ligue_1,4,0,63,1,0,1,1,0,0,0
Bamo Meïté,CIV,DF,Montpellier,fr_ligue_1,4,4,248,0,0,0,0,0,1,0
Bamo Meïté,CIV,DF,Marseille,fr_ligue_1,3,0,26,0,0,0,0,0,0,0
Mohamed Meité,FRA,FW,Rennes,fr_ligue_1,5,1,125,0,0,0,0,0,0,0
Mateo Mejía,ESP,FW,Sevilla,es_la_liga,1,0,11,0,0,0,0,0,0,0
Farid El Melali,ALG,FW,Angers,fr_ligue_1,23,18,1527,2,2,4,2,0,1,0
Filippo Melegoni,ITA,"MF,FW",Genoa,it_serie_a,3,1,89,0,1,1,0,0,0,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Arthur Melo,BRA,MF,Girona,es_la_liga,4,1,162,0,0,0,0,0,0,0
Nuno Mendes,POR,DF,Paris S-G,fr_ligue_1,17,15,1260,0,2,2,0,0,1,0
Brais Méndez,ESP,MF,Real Sociedad,es_la_liga,21,15,1259,3,1,4,3,0,4,0
Antoine Mendy,FRA,DF,Nice,fr_ligue_1,11,5,539,0,0,0,0,0,1,0
Ferland Mendy,FRA,DF,Real Madrid,es_la_liga,14,12,1005,0,1,1,0,0,1,1
Nampalys Mendy,SEN,MF,Lens,fr_ligue_1,5,2,192,0,0,0,0,0,0,0
Gideon Mensah,GHA,DF,Auxerre,fr_ligue_1,20,19,1704,0,1,1,0,0,2,0
Alex Meret,ITA,GK,Napoli,it_serie_a,25,25,2195,0,0,0,0,0,0,0
Mikel Merino,ESP,"MF,FW",Arsenal,eng_premier_league,20,11,1059,4,1,5,4,0,2,0
Quentin Merlin,FRA,DF,Marseille,fr_ligue_1,18,16,1206,1,3,4,1,0,1,0
Víctor Meseguer,ESP,MF,Valladolid,es_la_liga,14,2,418,0,0,0,0,0,1,0
Rafik Messali,FRA,DF,Toulouse,fr_ligue_1,8,3,290,0,0,0,0,0,0,0
Junior Messias,BRA,"MF,FW",Genoa,it_serie_a,10,5,537,1,1,2,1,0,1,0
Connor Metcalfe,AUS,MF,St. Pauli,de_bundesliga,4,2,227,0,0,0,0,0,0,0
Karol Mets,EST,DF,St. Pauli,de_bundesliga,10,10,900,0,0,0,0,0,1,0
Thomas Meunier,BEL,DF,Lille,fr_ligue_1,22,14,1291,1,0,1,1,0,3,0
Alexander Meyer,GER,GK,Dortmund,de_bundesliga,2,2,180,0,0,0,0,0,0,0
Shumaira Mheuka,ENG,MF,Chelsea,eng_premier_league,1,0,1,0,0,0,0,0,0,0
Lucas Michal,FRA,"FW,MF",Monaco,fr_ligue_1,7,0,100,0,0,0,0,0,0,0
Florian Micheler,AUT,MF,Hoffenheim,de_bundesliga,1,0,32,0,0,0,0,0,1,0
Miguel,ESP,FW,Leganés,es_la_liga,26,17,1593,1,3,4,0,1,3,0
Valentin Mihaila,ROU,"FW,MF",Parma,it_serie_a,21,16,1288,0,3,3,0,0,2,0
Georges Mikautadze,GEO,FW,Lyon,fr_ligue_1,25,9,1012,6,2,8,5,1,1,0
Igor Miladinović,SRB,"FW,MF",Saint-Étienne,fr_ligue_1,3,0,26,0,0,0,0,0,0,0
Nikola Milenković,SRB,DF,Nott'ham Forest,eng_premier_league,27,27,2430,3,1,4,3,0,4,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Lewis Miley,ENG,MF,Newcastle Utd,eng_premier_league,8,1,192,1,0,1,1,0,0,0
Vanja Milinković-Savić,SRB,GK,Torino,it_serie_a,27,27,2430,0,0,0,0,0,2,0
Éder Militão,BRA,DF,Real Madrid,es_la_liga,12,11,938,1,1,2,1,0,2,0
Luis Milla,ESP,MF,Getafe,es_la_liga,23,22,1980,1,2,3,0,1,3,0
Pere Milla,ESP,"MF,FW",Espanyol,es_la_liga,10,1,246,0,0,0,0,0,2,0
Enzo Millot,FRA,"MF,FW",Stuttgart,de_bundesliga,24,18,1500,4,3,7,4,0,7,0
James Milner,ENG,MF,Brighton,eng_premier_league,3,3,169,0,0,0,0,0,1,0
Kim Min-jae,KOR,DF,Bayern Munich,de_bundesliga,23,23,2005,2,0,2,2,0,2,0
Yerry Mina,COL,DF,Cagliari,it_serie_a,24,24,1989,0,0,0,0,0,6,1
Takumi Minamino,JPN,"MF,FW",Monaco,fr_ligue_1,22,19,1572,4,3,7,4,0,2,0
Lucas Mincarelli,FRA,DF,Montpellier,fr_ligue_1,4,3,251,0,0,0,0,0,0,0
Tyrone Mings,ENG,DF,Aston Villa,eng_premier_league,10,8,781,0,0,0,0,0,1,0
Óscar Mingueza,ESP,"MF,DF",Celta Vigo,es_la_liga,24,22,1898,3,5,8,3,0,4,1
Kim Minsu,KOR,"MF,FW",Girona,es_la_liga,3,0,22,0,0,0,0,0,0,0
Yankuba Minteh,GAM,"FW,MF",Brighton,eng_premier_league,23,12,1184,5,3,8,5,0,6,0
Bojan Miovski,MKD,FW,Girona,es_la_liga,14,11,789,2,1,3,2,0,0,0
Rafa Mir,ESP,"MF,FW",Valencia,es_la_liga,9,3,366,0,1,1,0,0,2,0
Juan Miranda,ESP,DF,Bologna,it_serie_a,23,17,1584,0,4,4,0,0,3,0
Fabio Miretti,ITA,"MF,FW",Genoa,it_serie_a,22,19,1438,1,3,4,1,0,1,0
Tyrick Mitchell,ENG,DF,Crystal Palace,eng_premier_league,28,28,2400,0,4,4,0,0,2,0
Kaoru Mitoma,JPN,"FW,MF",Brighton,eng_premier_league,28,25,2233,7,3,10,7,0,0,0
Maximilian Mittelstädt,GER,DF,Stuttgart,de_bundesliga,23,20,1789,1,5,6,1,0,4,0
Koji Miyoshi,JPN,"FW,MF",Bochum,de_bundesliga,14,6,450,1,0,1,1,0,0,1
Henrikh Mkhitaryan,ARM,MF,Inter,it_serie_a,26,25,1966,1,3,4,1,0,3,0
Jakub Moder,POL,MF,Brighton,eng_premier_league,4,0,11,0,0,0,0,0,0,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Rui Modesto,ANG,DF,Udinese,it_serie_a,12,2,259,0,0,0,0,0,1,0
Luka Modrić,CRO,MF,Real Madrid,es_la_liga,26,11,1240,2,4,6,2,0,7,0
Max Moerstedt,GER,FW,Hoffenheim,de_bundesliga,12,5,451,0,0,0,0,0,2,0
Mostafa Mohamed,EGY,FW,Nantes,fr_ligue_1,22,8,882,3,0,3,3,0,2,0
Johan Mojica,COL,DF,Mallorca,es_la_liga,25,22,2021,1,2,3,1,0,5,0
David Mokwa,FRA,"DF,FW",Hoffenheim,de_bundesliga,2,0,22,0,0,0,0,0,0,0
Alberto Moleiro,ESP,"FW,MF",Las Palmas,es_la_liga,25,23,1900,4,0,4,4,0,5,0
Nahuel Molina,ARG,DF,Atlético Madrid,es_la_liga,20,15,1290,0,3,3,0,0,0,0
Florent Mollet,FRA,"MF,FW",Nantes,fr_ligue_1,9,3,242,0,0,0,0,0,1,0
Jon Moncayola,ESP,MF,Osasuna,es_la_liga,24,20,1647,0,0,0,0,0,7,0
Gonzalo Montiel,ARG,"DF,MF",Sevilla,es_la_liga,6,1,113,0,0,0,0,0,1,0
Lorenzo Montipò,ITA,GK,Hellas Verona,it_serie_a,27,27,2430,0,0,0,0,0,0,0
Mikey Moore,ENG,"FW,MF",Tottenham,eng_premier_league,7,2,185,0,1,1,0,0,0,0
Álvaro Morata,ESP,"FW,MF",Milan,it_serie_a,16,13,1099,5,0,5,5,0,5,0
Morato,BRA,DF,Nott'ham Forest,eng_premier_league,19,4,605,0,0,0,0,0,1,0
Diego Moreira,POR,"DF,MF",Strasbourg,fr_ligue_1,24,21,1923,1,5,6,1,0,4,0
Alberto Moreno,ESP,DF,Como,it_serie_a,18,17,1361,0,0,0,0,0,4,0
Álex Moreno,ESP,DF,Nott'ham Forest,eng_premier_league,13,10,813,0,1,1,0,0,2,0
Gerard Moreno,ESP,FW,Villarreal,es_la_liga,12,6,599,3,1,4,0,3,0,0
Matias Moreno,ARG,DF,Fiorentina,it_serie_a,4,2,144,0,0,0,0,0,0,0
Tete Morente,ESP,FW,Lecce,it_serie_a,24,17,1540,3,1,4,3,0,2,0
Mateu Morey,ESP,DF,Mallorca,es_la_liga,8,4,382,0,0,0,0,0,1,0
Ilaix Moriba,GUI,MF,Celta Vigo,es_la_liga,23,15,1378,0,1,1,0,0,7,1
Manu Morlanes,ESP,MF,Mallorca,es_la_liga,18,12,1069,0,0,0,0,0,5,0
Nikola Moro,CRO,MF,Bologna,it_serie_a,18,14,1107,0,2,2,0,0,1,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Raúl Moro,ESP,"FW,MF",Valladolid,es_la_liga,22,16,1531,3,2,5,3,0,1,0
Sam Morsy,EGY,MF,Ipswich Town,eng_premier_league,24,22,1979,1,1,2,1,0,8,0
Gabriel Moscardo,BRA,MF,Reims,fr_ligue_1,3,0,32,0,0,0,0,0,0,0
Cristhian Mosquera,ESP,DF,Valencia,es_la_liga,26,26,2329,1,0,1,1,0,5,0
Daniel Mosquera,COL,FW,Hellas Verona,it_serie_a,25,6,855,5,1,6,5,0,2,0
Yerson Mosquera,COL,DF,Wolves,eng_premier_league,5,5,441,0,0,0,0,0,2,0
Dany Mota,POR,"MF,FW",Monza,it_serie_a,23,17,1456,4,2,6,4,0,2,0
Yael Mouanga,FRA,DF,Montpellier,fr_ligue_1,7,5,497,0,0,0,0,0,1,0
Aimen Moueffek,FRA,MF,Saint-Étienne,fr_ligue_1,14,7,617,0,1,1,0,0,1,0
Youssoufa Moukoko,GER,"FW,MF",Nice,fr_ligue_1,11,2,204,2,1,3,2,0,0,0
Steve Mounié,BEN,"FW,MF",Augsburg,de_bundesliga,13,1,295,0,0,0,0,0,2,0
Mason Mount,ENG,"MF,FW",Manchester Utd,eng_premier_league,8,4,247,0,0,0,0,0,2,0
Santiago Mouriño,URU,DF,Alavés,es_la_liga,16,11,1039,0,0,0,0,0,3,0
Louis Mouton,FRA,MF,Saint-Étienne,fr_ligue_1,19,12,947,0,1,1,0,0,2,0
Divin Mubama,ENG,FW,Manchester City,eng_premier_league,1,0,28,0,0,0,0,0,0,0
Mykhailo Mudryk,UKR,FW,Chelsea,eng_premier_league,7,1,151,0,0,0,0,0,0,0
Ngal'Ayel Mukau,COD,MF,Lille,fr_ligue_1,16,11,955,0,1,1,0,0,4,0
Nordi Mukiele,FRA,DF,Leverkusen,de_bundesliga,13,8,719,1,0,1,1,0,4,0
Florian Müller,GER,GK,Freiburg,de_bundesliga,3,3,270,0,0,0,0,0,0,0
Kevin Müller,GER,GK,Heidenheim,de_bundesliga,25,25,2250,0,0,0,0,0,0,0
Marius Müller,GER,GK,Wolfsburg,de_bundesliga,6,5,475,0,0,0,0,0,0,0
Thomas Müller,GER,"MF,FW",Bayern Munich,de_bundesliga,22,8,864,1,3,4,1,0,3,0
Abdul Mumin,GHA,DF,Rayo Vallecano,es_la_liga,24,24,2017,2,1,3,2,0,6,1
Marshall Munetsi,ZIM,"FW,MF",Wolves,eng_premier_league,4,3,270,1,1,2,1,0,0,0
Marshall Munetsi,ZIM,MF,Reims,fr_ligue_1,19,19,1692,4,2,6,4,0,5,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Rodrigo Muniz,BRA,FW,Fulham,eng_premier_league,27,6,791,5,1,6,5,0,1,0
Aihen Muñoz,ESP,DF,Real Sociedad,es_la_liga,14,8,598,0,0,0,0,0,4,0
Álex Muñoz,ESP,DF,Las Palmas,es_la_liga,17,15,1253,3,0,3,3,0,2,0
Daniel Muñoz,COL,DF,Crystal Palace,eng_premier_league,27,27,2343,3,4,7,3,0,7,0
Iker Muñoz,ESP,MF,Osasuna,es_la_liga,14,3,378,0,0,0,0,0,2,0
Javier Muñoz,ESP,"MF,DF",Las Palmas,es_la_liga,27,21,1981,0,2,2,0,0,3,0
Arijanet Muric,KVX,GK,Ipswich Town,eng_premier_league,18,18,1620,0,0,0,0,0,1,0
Murillo,BRA,DF,Nott'ham Forest,eng_premier_league,27,27,2388,1,0,1,1,0,5,0
Vedat Muriqi,KVX,FW,Mallorca,es_la_liga,22,18,1617,6,2,8,5,1,1,2
Jacob Murphy,ENG,FW,Newcastle Utd,eng_premier_league,25,21,1680,5,8,13,5,0,3,0
Bob Murphy Omoregbe,ITA,MF,Milan,it_serie_a,1,0,3,0,0,0,0,0,0,0
Yunus Musah,USA,"MF,FW",Milan,it_serie_a,23,15,1338,0,2,2,0,0,4,0
Jamal Musiala,GER,MF,Bayern Munich,de_bundesliga,22,18,1578,11,2,13,11,0,2,0
Florent Muslija,KVX,"FW,MF",Freiburg,de_bundesliga,9,0,168,0,0,0,0,0,0,0
Almoatasem Al Musrati,LBY,MF,Monaco,fr_ligue_1,5,2,247,0,1,1,0,0,0,0
Juan Musso,ARG,GK,Atalanta,it_serie_a,1,1,90,0,0,0,0,0,0,0
Juan Musso,ARG,GK,Atlético Madrid,es_la_liga,1,1,90,0,0,0,0,0,0,0
Kingstone Mutandwa,ZAM,"MF,FW",Cagliari,it_serie_a,3,0,50,0,0,0,0,0,0,0
Junior Mwanga,FRA,MF,Le Havre,fr_ligue_1,3,3,232,0,0,0,0,0,1,1
Junior Mwanga,FRA,MF,Strasbourg,fr_ligue_1,8,2,296,0,0,0,0,0,0,0
Phillipp Mwene,AUT,DF,Mainz 05,de_bundesliga,25,25,2157,0,4,4,0,0,4,0
Vitaliy Mykolenko,UKR,DF,Everton,eng_premier_league,26,26,2272,0,1,1,0,0,2,0
Joakim Mæhle,DEN,DF,Wolfsburg,de_bundesliga,19,17,1466,3,3,6,3,0,5,0
Obite N'Dicka,CIV,DF,Roma,it_serie_a,28,28,2520,0,1,1,0,0,2,0
Konan N'dri,CIV,"FW,MF",Lecce,it_serie_a,3,0,13,0,0,0,0,0,0,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Loïc N'Gatta,FRA,DF,Auxerre,fr_ligue_1,2,0,13,0,0,0,0,0,1,0
Nathan N'Goumou,FRA,FW,Gladbach,de_bundesliga,16,8,744,2,1,3,2,0,0,0
Djylian N'Guessan,FRA,FW,Saint-Étienne,fr_ligue_1,6,2,128,0,0,0,0,0,0,0
Stanley N'Soki,FRA,DF,Hoffenheim,de_bundesliga,16,12,925,0,0,0,0,0,0,1
Mickael Nade,FRA,DF,Saint-Étienne,fr_ligue_1,17,16,1496,1,1,2,1,0,1,0
Bilal Nadir,FRA,MF,Marseille,fr_ligue_1,12,4,293,1,0,1,1,0,1,0
Mahamadou Nagida,CMR,DF,Rennes,fr_ligue_1,12,4,430,2,0,2,2,0,1,0
Keito Nakamura,JPN,FW,Reims,fr_ligue_1,24,23,1942,8,1,9,8,0,2,0
Sebastian Nanasi,SWE,"FW,MF",Strasbourg,fr_ligue_1,23,21,1683,5,3,8,5,0,0,0
Yael Nandjou,FRA,DF,Nice,fr_ligue_1,3,2,154,0,0,0,0,0,0,0
Matija Nastasić,SRB,DF,Leganés,es_la_liga,22,20,1794,1,0,1,1,0,3,0
Natan,BRA,DF,Betis,es_la_liga,21,14,1319,0,1,1,0,0,2,1
Pau Navarro,ESP,DF,Villarreal,es_la_liga,10,3,518,0,0,0,0,0,0,0
Roberto Navarro,ESP,"MF,FW",Mallorca,es_la_liga,23,15,1278,1,0,1,1,0,3,0
Jesús Navas,ESP,"FW,MF",Sevilla,es_la_liga,15,3,424,1,0,1,1,0,0,0
Michel Ndary Adopo,FRA,MF,Cagliari,it_serie_a,25,17,1573,0,1,1,0,0,4,1
Youssouf Ndayishimiye,BDI,DF,Nice,fr_ligue_1,17,16,1392,1,0,1,1,0,5,0
Iliman Ndiaye,SEN,FW,Everton,eng_premier_league,24,22,1877,6,0,6,5,1,3,0
Junior Ndiaye,FRA,FW,Montpellier,fr_ligue_1,9,0,112,0,0,0,0,0,0,0
Rassoul Ndiaye,SEN,MF,Le Havre,fr_ligue_1,20,11,992,1,0,1,1,0,2,0
Wilfred Ndidi,NGA,MF,Leicester City,eng_premier_league,19,19,1555,0,4,4,0,0,4,0
Wilfried Ndollo,CMR,DF,Montpellier,fr_ligue_1,1,0,6,0,0,0,0,0,0,0
Tanguy Ndombele,FRA,MF,Nice,fr_ligue_1,18,12,1131,1,2,3,1,0,2,0
Cher Ndour,ITA,"MF,FW",Fiorentina,it_serie_a,4,2,216,0,0,0,0,0,0,0
Dan Ndoye,SUI,FW,Bologna,it_serie_a,23,20,1609,6,2,8,4,2,2,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Paul Nebel,GER,MF,Mainz 05,de_bundesliga,23,18,1633,7,2,9,7,0,3,0
Kosta Nedeljković,SRB,DF,Aston Villa,eng_premier_league,5,0,126,0,0,0,0,0,0,0
Kosta Nedeljković,SRB,"DF,FW",RB Leipzig,de_bundesliga,3,0,39,0,0,0,0,0,0,0
Loïc Nego,HUN,"DF,FW",Le Havre,fr_ligue_1,22,19,1651,0,0,0,0,0,2,0
Ivan Nekić,CRO,DF,Holstein Kiel,de_bundesliga,1,1,71,0,0,0,0,0,0,0
Reiss Nelson,ENG,FW,Arsenal,eng_premier_league,1,0,3,0,0,0,0,0,0,0
Reiss Nelson,ENG,FW,Fulham,eng_premier_league,11,5,487,1,1,2,1,0,1,0
Victor Nelsson,DEN,DF,Roma,it_serie_a,3,1,168,0,0,0,0,0,0,0
David Nemeth,AUT,DF,St. Pauli,de_bundesliga,15,15,1327,0,0,0,0,0,2,0
David Neres,BRA,FW,Napoli,it_serie_a,22,10,981,2,4,6,2,0,1,0
Neto,BRA,GK,Bournemouth,eng_premier_league,2,2,180,0,0,0,0,0,0,0
Pedro Neto,POR,FW,Chelsea,eng_premier_league,25,15,1441,3,4,7,3,0,6,0
Luca Netz,GER,DF,Gladbach,de_bundesliga,17,7,789,0,2,2,0,0,1,0
Manuel Neuer,GER,GK,Bayern Munich,de_bundesliga,20,20,1800,0,0,0,0,0,0,0
Florian Neuhaus,GER,MF,Gladbach,de_bundesliga,11,1,233,0,1,1,0,0,1,0
João Neves,POR,"MF,DF",Paris S-G,fr_ligue_1,21,17,1425,2,8,10,2,0,0,0
Yvan Neyou,CMR,MF,Leganés,es_la_liga,22,21,1829,1,1,2,1,0,10,0
Cyril Ngonge,BEL,"FW,DF",Napoli,it_serie_a,11,1,174,0,0,0,0,0,1,0
Mikayil Ngor Faye,SEN,DF,Rennes,fr_ligue_1,10,6,598,0,0,0,0,0,1,1
Steve Ngoura,FRA,FW,Le Havre,fr_ligue_1,8,2,289,0,0,0,0,0,0,0
Bernard Nguene,CMR,FW,Nice,fr_ligue_1,1,0,13,0,0,0,0,0,0,0
Moussa Niakhate,SEN,DF,Lyon,fr_ligue_1,22,21,1916,0,0,0,0,0,0,0
Abdoulaye Niakhate Ndiaye,SEN,DF,Brest,fr_ligue_1,14,11,1033,1,0,1,1,0,3,0
Ibrahima Niane,SEN,FW,Angers,fr_ligue_1,20,8,881,3,1,4,2,1,0,0
Tanguy Nianzou,FRA,DF,Sevilla,es_la_liga,6,6,518,0,0,0,0,0,3,1
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Cheikh Niasse,SEN,MF,Hellas Verona,it_serie_a,6,5,483,0,0,0,0,0,3,0
Rasmus Nicolaisen,DEN,DF,Toulouse,fr_ligue_1,7,7,623,0,1,1,0,0,0,0
Moritz Nicolas,GER,GK,Gladbach,de_bundesliga,19,19,1639,0,0,0,0,0,0,0
Hans Nicolussi Caviglia,ITA,MF,Venezia,it_serie_a,26,24,2051,4,2,6,4,0,6,1
Julian Niehues,GER,MF,Heidenheim,de_bundesliga,3,0,51,0,0,0,0,0,0,0
Saúl Ñíguez,ESP,MF,Sevilla,es_la_liga,15,13,1148,1,6,7,1,0,5,1
Eybi Nije,SWE,"FW,MF",Torino,it_serie_a,16,0,394,1,0,1,1,0,1,0
Tamás Nikitscher,HUN,MF,Valladolid,es_la_liga,6,4,370,0,0,0,0,0,2,0
Adrian Niño,ESP,FW,Atlético Madrid,es_la_liga,1,0,12,0,0,0,0,0,0,0
Justin Njinmah,GER,"FW,MF",Werder Bremen,de_bundesliga,18,9,769,3,1,4,3,0,1,0
Eddie Nketiah,ENG,"MF,FW",Crystal Palace,eng_premier_league,20,7,708,1,1,2,1,0,3,0
Niels Nkounkou,FRA,"DF,MF",Eint Frankfurt,de_bundesliga,11,4,376,0,0,0,0,0,1,0
Christopher Nkunku,FRA,FW,Chelsea,eng_premier_league,24,7,797,3,2,5,3,0,2,0
Felix Nmecha,GER,MF,Dortmund,de_bundesliga,19,14,1131,2,1,3,2,0,2,0
Lukas Nmecha,GER,FW,Wolfsburg,de_bundesliga,11,1,223,2,0,2,2,0,0,0
Arnaud Nordin,FRA,FW,Montpellier,fr_ligue_1,16,14,1166,4,1,5,3,1,2,0
Arnaud Nordin,FRA,DF,Mainz 05,de_bundesliga,2,0,21,0,0,0,0,0,0,0
Brooke Norton-Cuffy,ENG,"DF,MF",Genoa,it_serie_a,7,2,196,0,0,0,0,0,0,0
Tijjani Noslin,NED,"FW,MF",Lazio,it_serie_a,23,8,737,2,2,4,2,0,2,0
Hugo Novoa,ESP,"DF,MF",Alavés,es_la_liga,5,2,237,0,0,0,0,0,0,0
Plamedi Nsingi,,MF,Nantes,fr_ligue_1,1,0,16,0,0,0,0,0,0,0
Randy Nteka,ANG,FW,Rayo Vallecano,es_la_liga,20,12,874,3,0,3,3,0,5,0
Ernest Nuamah,GHA,"FW,MF",Lyon,fr_ligue_1,20,10,899,3,1,4,3,0,1,0
Alexander Nübel,GER,GK,Stuttgart,de_bundesliga,25,25,2250,0,1,1,0,0,0,0
Matheus Nunes,POR,"DF,MF",Manchester City,eng_premier_league,19,12,1044,0,4,4,0,0,3,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Darwin Núñez,URU,FW,Liverpool,eng_premier_league,23,8,970,5,2,7,5,0,7,0
Unai Núñez,ESP,DF,Athletic Club,es_la_liga,4,3,304,0,0,0,0,0,1,0
Antonio Nusa,NOR,"MF,DF",RB Leipzig,de_bundesliga,21,15,1440,3,3,6,3,0,0,0
Ethan Nwaneri,ENG,"FW,MF",Arsenal,eng_premier_league,18,7,594,3,1,4,3,0,1,0
Ørjan Nyland,NOR,GK,Sevilla,es_la_liga,20,20,1773,0,0,0,0,0,1,0
Allan Nyom,CMR,"DF,MF",Getafe,es_la_liga,12,8,640,1,1,2,1,0,4,0
Rabby Nzingoula,CGO,MF,Montpellier,fr_ligue_1,20,15,1257,1,0,1,1,0,9,0
M'Bala Nzola,ANG,FW,Lens,fr_ligue_1,18,15,1311,6,1,7,6,0,3,1
Marwann Nzuzi,FRA,DF,Saint-Étienne,fr_ligue_1,2,2,125,0,0,0,0,0,2,0
Christian Nørgaard,DEN,MF,Brentford,eng_premier_league,24,24,1920,3,2,5,3,0,4,1
Jake O'Brien,IRL,DF,Everton,eng_premier_league,11,8,761,1,0,1,1,0,3,0
Matt O'Riley,DEN,MF,Brighton,eng_premier_league,12,5,475,1,1,2,1,0,1,0
Dara O'Shea,IRL,DF,Ipswich Town,eng_premier_league,25,25,2222,0,0,0,0,0,6,0
Adam Obert,SVK,DF,Cagliari,it_serie_a,16,11,876,1,1,2,1,0,3,0
Chidozie Obi-Martin,DEN,FW,Manchester Utd,eng_premier_league,2,0,22,0,0,0,0,0,1,0
Jan Oblak,SVN,GK,Atlético Madrid,es_la_liga,26,26,2340,0,0,0,0,0,0,0
Lucas Ocampos,ARG,FW,Sevilla,es_la_liga,2,2,175,0,1,1,0,0,0,0
Jens Odgaard,DEN,"MF,FW",Bologna,it_serie_a,23,18,1490,5,0,5,5,0,1,0
Wilson Odobert,FRA,FW,Tottenham,eng_premier_league,7,4,339,0,0,0,0,0,0,0
Álvaro Odriozola,ESP,DF,Real Sociedad,es_la_liga,2,0,43,0,0,0,0,0,1,0
Tim Oermann,GER,DF,Bochum,de_bundesliga,20,17,1432,0,1,1,0,0,0,0
Chiedozie Ogbene,IRL,FW,Ipswich Town,eng_premier_league,5,3,238,0,0,0,0,0,0,0
Ifechukwu Ogbus,SUI,DF,Freiburg,de_bundesliga,2,0,19,0,0,0,0,0,0,0
Thiago Ojeda,ARG,MF,Villarreal,es_la_liga,1,0,8,0,0,0,0,0,1,0
Hamzat Ojediran,NGA,"MF,FW",Lens,fr_ligue_1,14,1,376,1,0,1,1,0,4,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Noah Okafor,SUI,"FW,MF",Napoli,it_serie_a,3,0,25,0,0,0,0,0,0,0
Noah Okafor,SUI,FW,Milan,it_serie_a,11,5,414,1,0,1,1,0,0,0
Caleb Okoli,ITA,DF,Leicester City,eng_premier_league,16,11,1003,0,0,0,0,0,3,0
Yllan Okou,FRA,DF,Hellas Verona,it_serie_a,1,0,2,0,0,0,0,0,0,0
Maduka Okoye,NGA,GK,Udinese,it_serie_a,15,15,1350,0,0,0,0,0,1,0
Joseph Okumu,KEN,DF,Reims,fr_ligue_1,15,13,1191,1,0,1,1,0,4,1
Kazeem Olaigbe,BEL,"FW,MF",Rennes,fr_ligue_1,3,0,48,0,0,0,0,0,0,0
Olasagasti,ESP,MF,Real Sociedad,es_la_liga,15,4,516,1,1,2,1,0,2,0
Ben Old,NZL,"MF,FW",Saint-Étienne,fr_ligue_1,6,4,376,0,0,0,0,0,0,0
Finn Ole Becker,GER,MF,Hoffenheim,de_bundesliga,8,6,575,0,1,1,0,0,1,0
Michael Olise,FRA,"FW,MF",Bayern Munich,de_bundesliga,25,19,1574,8,7,15,8,0,1,0
Brian Oliván,ESP,DF,Espanyol,es_la_liga,17,12,1017,0,1,1,0,0,2,0
Lucas Oliveira Rosa,BRA,DF,Valladolid,es_la_liga,21,21,1890,0,1,1,0,0,6,0
Mathías Olivera,URU,DF,Napoli,it_serie_a,22,17,1577,0,1,1,0,0,2,0
Dani Olmo,ESP,"MF,FW",Barcelona,es_la_liga,16,8,812,6,2,8,6,0,0,0
